Trial #,SVC - VHD - accuracy,SVC - Cath - accuracy,SVC - VHD - balanced accuracy,SVC - Cath - balanced accuracy,SVC - VHD - f1 score,SVC - Cath - f1 score,SVC - VHD - jaccard score,SVC - Cath - jaccard score,GradientBoosting - VHD - accuracy,GradientBoosting - Cath - accuracy,GradientBoosting - VHD - balanced accuracy,GradientBoosting - Cath - balanced accuracy,GradientBoosting - VHD - f1 score,GradientBoosting - Cath - f1 score,GradientBoosting - VHD - jaccard score,GradientBoosting - Cath - jaccard score,GaussianNB - VHD - accuracy,GaussianNB - Cath - accuracy,GaussianNB - VHD - balanced accuracy,GaussianNB - Cath - balanced accuracy,GaussianNB - VHD - f1 score,GaussianNB - Cath - f1 score,GaussianNB - VHD - jaccard score,GaussianNB - Cath - jaccard score,DecisionTree - VHD - accuracy,DecisionTree - Cath - accuracy,DecisionTree - VHD - balanced accuracy,DecisionTree - Cath - balanced accuracy,DecisionTree - VHD - f1 score,DecisionTree - Cath - f1 score,DecisionTree - VHD - jaccard score,DecisionTree - Cath - jaccard score,KNeighbors - VHD - accuracy,KNeighbors - Cath - accuracy,KNeighbors - VHD - balanced accuracy,KNeighbors - Cath - balanced accuracy,KNeighbors - VHD - f1 score,KNeighbors - Cath - f1 score,KNeighbors - VHD - jaccard score,KNeighbors - Cath - jaccard score,AdaBoost - VHD - accuracy,AdaBoost - Cath - accuracy,AdaBoost - VHD - balanced accuracy,AdaBoost - Cath - balanced accuracy,AdaBoost - VHD - f1 score,AdaBoost - Cath - f1 score,AdaBoost - VHD - jaccard score,AdaBoost - Cath - jaccard score,RandomForest - VHD - accuracy,RandomForest - Cath - accuracy,RandomForest - VHD - balanced accuracy,RandomForest - Cath - balanced accuracy,RandomForest - VHD - f1 score,RandomForest - Cath - f1 score,RandomForest - VHD - jaccard score,RandomForest - Cath - jaccard score,MLP - VHD - accuracy,MLP - Cath - accuracy,MLP - VHD - balanced accuracy,MLP - Cath - balanced accuracy,MLP - VHD - f1 score,MLP - Cath - f1 score,MLP - VHD - jaccard score,MLP - Cath - jaccard score,QuadraticDiscriminantAnalysis - VHD - accuracy,QuadraticDiscriminantAnalysis - Cath - accuracy,QuadraticDiscriminantAnalysis - VHD - balanced accuracy,QuadraticDiscriminantAnalysis - Cath - balanced accuracy,QuadraticDiscriminantAnalysis - VHD - f1 score,QuadraticDiscriminantAnalysis - Cath - f1 score,QuadraticDiscriminantAnalysis - VHD - jaccard score,QuadraticDiscriminantAnalysis - Cath - jaccard score,CatBoost - VHD - accuracy,CatBoost - Cath - accuracy,CatBoost - VHD - balanced accuracy,CatBoost - Cath - balanced accuracy,CatBoost - VHD - f1 score,CatBoost - Cath - f1 score,CatBoost - VHD - jaccard score,CatBoost - Cath - jaccard score,ExtraTrees - VHD - accuracy,ExtraTrees - Cath - accuracy,ExtraTrees - VHD - balanced accuracy,ExtraTrees - Cath - balanced accuracy,ExtraTrees - VHD - f1 score,ExtraTrees - Cath - f1 score,ExtraTrees - VHD - jaccard score,ExtraTrees - Cath - jaccard score,Bagging - VHD - accuracy,Bagging - Cath - accuracy,Bagging - VHD - balanced accuracy,Bagging - Cath - balanced accuracy,Bagging - VHD - f1 score,Bagging - Cath - f1 score,Bagging - VHD - jaccard score,Bagging - Cath - jaccard score,Ridge - VHD - accuracy,Ridge - Cath - accuracy,Ridge - VHD - balanced accuracy,Ridge - Cath - balanced accuracy,Ridge - VHD - f1 score,Ridge - Cath - f1 score,Ridge - VHD - jaccard score,Ridge - Cath - jaccard score,PassiveAggressive - VHD - accuracy,PassiveAggressive - Cath - accuracy,PassiveAggressive - VHD - balanced accuracy,PassiveAggressive - Cath - balanced accuracy,PassiveAggressive - VHD - f1 score,PassiveAggressive - Cath - f1 score,PassiveAggressive - VHD - jaccard score,PassiveAggressive - Cath - jaccard score,SGDOneClassSVM - VHD - accuracy,SGDOneClassSVM - Cath - accuracy,SGDOneClassSVM - VHD - balanced accuracy,SGDOneClassSVM - Cath - balanced accuracy,SGDOneClassSVM - VHD - f1 score,SGDOneClassSVM - Cath - f1 score,SGDOneClassSVM - VHD - jaccard score,SGDOneClassSVM - Cath - jaccard score,Dummy - VHD - accuracy,Dummy - Cath - accuracy,Dummy - VHD - balanced accuracy,Dummy - Cath - balanced accuracy,Dummy - VHD - f1 score,Dummy - Cath - f1 score,Dummy - VHD - jaccard score,Dummy - Cath - jaccard score,HistGradientBoosting - VHD - accuracy,HistGradientBoosting - Cath - accuracy,HistGradientBoosting - VHD - balanced accuracy,HistGradientBoosting - Cath - balanced accuracy,HistGradientBoosting - VHD - f1 score,HistGradientBoosting - Cath - f1 score,HistGradientBoosting - VHD - jaccard score,HistGradientBoosting - Cath - jaccard score,ComplementNB - VHD - accuracy,ComplementNB - Cath - accuracy,ComplementNB - VHD - balanced accuracy,ComplementNB - Cath - balanced accuracy,ComplementNB - VHD - f1 score,ComplementNB - Cath - f1 score,ComplementNB - VHD - jaccard score,ComplementNB - Cath - jaccard score
26,0.459016393,0.819672131,0.459016393,0.819672131,0.629213483,0.900900901,0.459016393,0.819672131,0.540983607,0.68852459,0.291879795,0.522036474,0.552765732,0.674652696,0.392913119,0.549385888,0.245901639,0.786885246,0.490388655,0.537280702,0.204453485,0.829640978,0.120470513,0.736651054,0.393442623,0.68852459,0.28,0.547222222,0.377490674,0.667880996,0.240534738,0.537419815,0.475409836,0.68852459,0.474137931,0.451960784,0.500507416,0.694398714,0.334488615,0.579508197,0.295081967,0.737704918,0.183159722,0.478835979,0.285417447,0.76180468,0.173182009,0.655930569,0.426229508,0.819672131,0.296296296,0.819672131,0.465977992,0.900900901,0.308743169,0.819672131,0.459016393,0.819672131,0.459016393,0.819672131,0.629213483,0.900900901,0.459016393,0.819672131,0.442622951,0.770491803,0.341532258,0.55952381,0.43976509,0.791579095,0.292679998,0.689531814,0.360655738,0.819672131,0.215277778,0.819672131,0.42370744,0.900900901,0.278688525,0.819672131,0.459016393,0.754098361,0.30952381,0.492424242,0.480079483,0.784405566,0.318857658,0.682377049,0.393442623,0.672131148,0.214102564,0.483173077,0.397388995,0.661815546,0.253708041,0.539518553,0.459016393,0.819672131,0.476415094,0.819672131,0.544852112,0.900900901,0.382754878,0.819672131,0.426229508,0.180327869,0.401818182,0.180327869,0.500342913,0.305555556,0.343229095,0.180327869,0.131147541,0.31147541,0.210526316,0.413043478,0.106034182,0.196272176,0.063892392,0.132665452,0.459016393,0.819672131,0.459016393,0.819672131,0.629213483,0.900900901,0.459016393,0.819672131,0.426229508,0.721311475,0.219405594,0.468160377,0.442982968,0.73925463,0.288039236,0.62996357,0.475409836,0.819672131,0.566091954,0.819672131,0.603583683,0.900900901,0.438633747,0.819672131
27,0.491803279,0.62295082,0.491803279,0.62295082,0.659340659,0.767676768,0.491803279,0.62295082,0.491803279,0.639344262,0.255147059,0.604700855,0.518345043,0.690186703,0.366120219,0.544886807,0.229508197,0.62295082,0.312660256,0.563559322,0.173967556,0.740496873,0.108689186,0.597814208,0.459016393,0.606557377,0.290530303,0.55942029,0.458164786,0.629237027,0.308196721,0.47446971,0.393442623,0.606557377,0.266666667,0.539529915,0.416790859,0.662021858,0.265700483,0.514606188,0.524590164,0.62295082,0.397660819,0.573529412,0.531138571,0.669680783,0.373788119,0.521955504,0.508196721,0.655737705,0.34057971,0.822033898,0.558660207,0.763062363,0.398250315,0.625801853,0.491803279,0.62295082,0.491803279,0.62295082,0.659340659,0.767676768,0.491803279,0.62295082,0.016393443,0.590163934,0.016393443,0.475757576,0.032258065,0.672830163,0.016393443,0.526874749,0.590163934,0.62295082,0.601503759,0.62295082,0.628912072,0.767676768,0.461065574,0.62295082,0.524590164,0.606557377,0.361998362,0.539529915,0.546288439,0.662021858,0.381762918,0.514606188,0.459016393,0.639344262,0.316091954,0.602564103,0.474802672,0.66846698,0.31467413,0.51774386,0.524590164,0.62295082,0.754237288,0.62295082,0.656911102,0.767676768,0.49442623,0.62295082,0.62295082,0.524590164,0.625555556,0.420918367,0.655737705,0.569242779,0.487945998,0.420081967,0,0.196721311,0,0.260869565,0,0.148347218,0,0.092338575,0.491803279,0.62295082,0.491803279,0.62295082,0.659340659,0.767676768,0.491803279,0.62295082,0.540983607,0.639344262,0.373590982,0.604700855,0.561910084,0.690186703,0.396639853,0.544886807,0.508196721,0.62295082,0.75,0.62295082,0.656998739,0.767676768,0.492459016,0.62295082
28,0.540983607,0.721311475,0.540983607,0.721311475,0.70212766,0.838095238,0.540983607,0.721311475,0.508196721,0.672131148,0.262068966,0.551818182,0.518735363,0.696796054,0.355191257,0.562122519,0.163934426,0.721311475,0.221688034,0.721311475,0.116276347,0.838095238,0.064710958,0.721311475,0.459016393,0.672131148,0.256528418,0.603383459,0.44280924,0.666836108,0.307501242,0.517696964,0.442622951,0.573770492,0.439655172,0.385454545,0.459394704,0.60583487,0.298843728,0.471159684,0.360655738,0.68852459,0.215909091,0.585884354,0.350341705,0.707002924,0.232336869,0.571721311,0.508196721,0.704918033,0.480487805,0.528735632,0.539808966,0.787945998,0.37805942,0.668162209,0.540983607,0.721311475,0.540983607,0.721311475,0.70212766,0.838095238,0.540983607,0.721311475,0.016393443,0.68852459,0.016393443,0.53030303,0.032258065,0.745703651,0.016393443,0.620648593,0.491803279,0.721311475,0.445736434,0.721311475,0.531576843,0.838095238,0.375932264,0.721311475,0.491803279,0.655737705,0.333333333,0.534013605,0.503733816,0.676161126,0.340663735,0.538809318,0.442622951,0.606557377,0.31547619,0.492028986,0.434853436,0.614480874,0.283357768,0.471712067,0.524590164,0.721311475,0.491452991,0.721311475,0.598505304,0.838095238,0.439829081,0.721311475,0.540983607,0.721311475,0.540983607,0.721311475,0.70212766,0.838095238,0.540983607,0.721311475,0.114754098,0.131147541,0.291666667,0.363636364,0.061202186,0.052459016,0.036238136,0.030694105,0.540983607,0.721311475,0.540983607,0.721311475,0.70212766,0.838095238,0.540983607,0.721311475,0.524590164,0.68852459,0.277493606,0.53030303,0.529483729,0.745703651,0.370257904,0.620648593,0.524590164,0.721311475,0.433908046,0.721311475,0.651594307,0.838095238,0.493224044,0.721311475
29,0.491803279,0.704918033,0.491803279,0.704918033,0.659340659,0.826923077,0.491803279,0.704918033,0.459016393,0.606557377,0.257352941,0.527131783,0.45924408,0.606557377,0.311780878,0.45633383,0.180327869,0.540983607,0.227777778,0.368197279,0.116330391,0.57191732,0.06902278,0.435198794,0.426229508,0.573770492,0.2995338,0.518065268,0.398201206,0.562854858,0.262354026,0.408014572,0.475409836,0.62295082,0.47,0.457264957,0.502235469,0.667932125,0.336906263,0.531947763,0.426229508,0.573770492,0.278937729,0.469444444,0.437623674,0.581463137,0.292876304,0.436180615,0.426229508,0.655737705,0.420479303,0.448214286,0.448928121,0.730426143,0.291178767,0.600447094,0.491803279,0.704918033,0.491803279,0.704918033,0.659340659,0.826923077,0.491803279,0.704918033,0,0.704918033,0,0.617924528,0,0.746295712,0,0.618323006,0.475409836,0.704918033,0.326086957,0.704918033,0.518970819,0.826923077,0.357430176,0.704918033,0.426229508,0.62295082,0.278104191,0.486363636,0.451594487,0.654266732,0.298226832,0.515436796,0.459016393,0.508196721,0.48088411,0.429268293,0.458542398,0.501109331,0.302176907,0.356950718,0.557377049,0.704918033,0.763157895,0.704918033,0.662521198,0.826923077,0.502295082,0.704918033,0.442622951,0.295081967,0.452702703,0.295081967,0.468358893,0.455696203,0.30599432,0.295081967,0.31147541,0.393442623,0.263888889,0.333333333,0.339791356,0.358580618,0.23857691,0.25752608,0.491803279,0.704918033,0.491803279,0.704918033,0.659340659,0.826923077,0.491803279,0.704918033,0.459016393,0.590163934,0.225271003,0.459134615,0.493671906,0.611955997,0.339672131,0.470544295,0.524590164,0.704918033,0.754237288,0.704918033,0.656911102,0.826923077,0.49442623,0.704918033
30,0.508196721,0.737704918,0.508196721,0.737704918,0.673913043,0.849056604,0.508196721,0.737704918,0.393442623,0.573770492,0.219941349,0.490853659,0.390528233,0.560003389,0.254743696,0.412952331,0.31147541,0.573770492,0.489285714,0.490853659,0.232521046,0.560003389,0.139344262,0.412952331,0.295081967,0.557377049,0.148809524,0.498855835,0.303987496,0.5363193,0.192051972,0.385692996,0.409836066,0.737704918,0.264957265,0.661111111,0.438343624,0.737704918,0.28644218,0.602433241,0.475409836,0.540983607,0.361988304,0.453658537,0.482724988,0.526157496,0.338114754,0.382945068,0.475409836,0.639344262,0.445098039,0.354545455,0.549537761,0.703278689,0.389307072,0.576457941,0.508196721,0.737704918,0.508196721,0.737704918,0.673913043,0.849056604,0.508196721,0.737704918,0.393442623,0.62295082,0.309027778,0.450909091,0.389508197,0.647940434,0.250431406,0.514565157,0.508196721,0.672131148,0.493292683,0.359649123,0.547994239,0.7512054,0.382526519,0.628056974,0.491803279,0.672131148,0.254289216,0.576388889,0.51001583,0.672131148,0.350439534,0.529978219,0.37704918,0.524590164,0.268472906,0.46395881,0.386017358,0.501972581,0.243451556,0.355799697,0.540983607,0.737704918,0.596969697,0.737704918,0.635216322,0.849056604,0.474466494,0.737704918,0.37704918,0.737704918,0.356321839,0.737704918,0.519387597,0.849056604,0.356033242,0.737704918,0.278688525,0.163934426,0.217948718,0.294117647,0.310538642,0.089899524,0.205072688,0.053593947,0.508196721,0.737704918,0.508196721,0.737704918,0.673913043,0.849056604,0.508196721,0.737704918,0.442622951,0.655737705,0.238888889,0.577067669,0.451646277,0.646919163,0.298345778,0.49863388,0.540983607,0.737704918,0.762711864,0.737704918,0.67154827,0.849056604,0.511047755,0.737704918
31,0.475409836,0.803278689,0.475409836,0.803278689,0.644444444,0.890909091,0.475409836,0.803278689,0.409836066,0.68852459,0.328636364,0.388888889,0.431839509,0.721948114,0.2779175,0.609513572,0.262295082,0.737704918,0.363413547,0.394736842,0.249371327,0.793380761,0.149531616,0.689330825,0.491803279,0.655737705,0.418452381,0.384615385,0.504541339,0.675215062,0.345537341,0.558989519,0.31147541,0.672131148,0.317640693,0.442156863,0.334541271,0.683755589,0.201847106,0.56518345,0.295081967,0.754098361,0.172360248,0.501785714,0.293816508,0.796528447,0.180411938,0.693647541,0.442622951,0.786885246,0.430743243,0.4,0.484805287,0.866295684,0.323161276,0.773985488,0.475409836,0.803278689,0.475409836,0.803278689,0.644444444,0.890909091,0.475409836,0.803278689,0.409836066,0.704918033,0.352380952,0.390909091,0.439580098,0.745586381,0.28793937,0.635581833,0.409836066,0.803278689,0.436046512,0.803278689,0.460046685,0.890909091,0.300065151,0.803278689,0.393442623,0.721311475,0.259047619,0.46957672,0.426403907,0.751216734,0.275325767,0.640801457,0.459016393,0.62295082,0.465141612,0.457971014,0.5,0.607957051,0.333333333,0.479799944,0.590163934,0.803278689,0.768518519,0.803278689,0.6740041,0.890909091,0.511922504,0.803278689,0.524590164,0.803278689,0.536805556,0.803278689,0.582818366,0.890909091,0.414092375,0.803278689,0.327868852,0.278688525,0.23255814,0.386363636,0.391621129,0.172708381,0.27112232,0.113539769,0.475409836,0.803278689,0.475409836,0.803278689,0.644444444,0.890909091,0.475409836,0.803278689,0.508196721,0.704918033,0.343715239,0.390909091,0.548987464,0.745586381,0.380799786,0.635581833,0.491803279,0.803278689,0.741666667,0.803278689,0.642427543,0.890909091,0.476154993,0.803278689
32,0.459016393,0.639344262,0.459016393,0.639344262,0.629213483,0.78,0.459016393,0.639344262,0.393442623,0.524590164,0.226136364,0.437681159,0.400185678,0.549985666,0.260716831,0.400240542,0.409836066,0.37704918,0.524801587,0.514367816,0.346448087,0.503864169,0.234351714,0.340886357,0.393442623,0.508196721,0.260212202,0.44121447,0.400436471,0.520791683,0.253743524,0.369437939,0.37704918,0.62295082,0.368333333,0.538359788,0.410463366,0.690056347,0.260630442,0.547440971,0.459016393,0.540983607,0.295032051,0.431122449,0.454696239,0.58240554,0.307149362,0.434526523,0.442622951,0.606557377,0.443152455,0.440789474,0.489692252,0.705863808,0.326997255,0.563278689,0.459016393,0.639344262,0.459016393,0.639344262,0.629213483,0.78,0.459016393,0.639344262,0.508196721,0.639344262,0.34992284,0.572033898,0.543836491,0.75281588,0.379807052,0.613993823,0.475409836,0.639344262,0.473930481,0.639344262,0.529521525,0.78,0.364571462,0.639344262,0.426229508,0.573770492,0.31311828,0.482993197,0.441415132,0.612233716,0.29161717,0.463100374,0.475409836,0.573770492,0.322916667,0.509722222,0.509457755,0.592197707,0.343974691,0.438152012,0.508196721,0.639344262,0.74137931,0.639344262,0.630067353,0.78,0.465163934,0.639344262,0.459016393,0.639344262,0.469298246,0.639344262,0.438574368,0.78,0.290527267,0.639344262,0.098360656,0.213114754,0.15,0.361111111,0.081967213,0.134598792,0.046838407,0.087183308,0.459016393,0.639344262,0.459016393,0.639344262,0.629213483,0.78,0.459016393,0.639344262,0.426229508,0.491803279,0.226342711,0.368589744,0.448124937,0.53085682,0.295775462,0.386353112,0.475409836,0.639344262,0.733333333,0.639344262,0.627242921,0.78,0.459699454,0.639344262
33,0.508196721,0.68852459,0.508196721,0.68852459,0.673913043,0.815533981,0.508196721,0.68852459,0.409836066,0.606557377,0.276653171,0.514492754,0.435163078,0.620759183,0.285438766,0.473310183,0.31147541,0.606557377,0.459167457,0.404761905,0.234788777,0.672761665,0.145081967,0.535737705,0.37704918,0.639344262,0.246212121,0.579573935,0.37782982,0.639344262,0.242424242,0.485782039,0.475409836,0.721311475,0.317620651,0.855932203,0.50303195,0.810659989,0.339816934,0.691975841,0.409836066,0.606557377,0.281992337,0.476363636,0.43082452,0.641910192,0.277232299,0.500533886,0.475409836,0.704918033,0.468902439,0.85,0.513921416,0.811668274,0.347930758,0.689387403,0.508196721,0.68852459,0.508196721,0.68852459,0.673913043,0.815533981,0.508196721,0.68852459,0.016393443,0.573770492,0.016393443,0.448717949,0.032258065,0.599521858,0.016393443,0.456189938,0.442622951,0.68852459,0.376363636,0.68852459,0.518518519,0.815533981,0.363157895,0.68852459,0.459016393,0.62295082,0.234217172,0.513605442,0.482260827,0.651018997,0.326346604,0.508292589,0.442622951,0.573770492,0.336711712,0.470289855,0.458329907,0.589155782,0.306233969,0.442910555,0.540983607,0.68852459,0.576650943,0.68852459,0.62295082,0.815533981,0.460655738,0.68852459,0.508196721,0.68852459,0.508196721,0.68852459,0.673913043,0.815533981,0.508196721,0.68852459,0.278688525,0.557377049,0.265625,0.333333333,0.283112152,0.611316764,0.193870278,0.4818005,0.508196721,0.68852459,0.508196721,0.68852459,0.673913043,0.815533981,0.508196721,0.68852459,0.524590164,0.639344262,0.449891775,0.512820513,0.53286234,0.684563257,0.370600472,0.546817411,0.524590164,0.68852459,0.758333333,0.68852459,0.671575039,0.815533981,0.508941878,0.68852459
34,0.426229508,0.704918033,0.426229508,0.704918033,0.597701149,0.826923077,0.426229508,0.704918033,0.475409836,0.655737705,0.264285714,0.556891026,0.491937651,0.674043038,0.336438152,0.532786885,0.229508197,0.639344262,0.356676413,0.502941176,0.176297772,0.675519458,0.104111147,0.538609384,0.475409836,0.68852459,0.308333333,0.613768116,0.479855675,0.697432978,0.324364991,0.554971743,0.426229508,0.655737705,0.293075684,0.541818182,0.455420412,0.684330495,0.299536707,0.546540121,0.360655738,0.672131148,0.24537037,0.521212121,0.386350204,0.734024757,0.240883239,0.604940766,0.508196721,0.68852459,0.531707317,0.35,0.548631103,0.802164571,0.378464091,0.677237302,0.426229508,0.704918033,0.426229508,0.704918033,0.597701149,0.826923077,0.426229508,0.704918033,0.459016393,0.655737705,0.293981481,0.556891026,0.452815633,0.674043038,0.303261282,0.532786885,0.393442623,0.704918033,0.381818182,0.704918033,0.469370147,0.826923077,0.31395509,0.704918033,0.475409836,0.62295082,0.260121457,0.508012821,0.503064861,0.642999518,0.342747521,0.500942703,0.475409836,0.590163934,0.322209863,0.48115942,0.505176877,0.601885497,0.339968774,0.457270933,0.426229508,0.704918033,0.460526316,0.704918033,0.548852204,0.826923077,0.384627914,0.704918033,0.524590164,0.704918033,0.565891473,0.704918033,0.566025184,0.826923077,0.39502418,0.704918033,0.081967213,0.327868852,0.138888889,0.4,0.067064083,0.241080039,0.037831021,0.170765027,0.426229508,0.704918033,0.426229508,0.704918033,0.597701149,0.826923077,0.426229508,0.704918033,0.459016393,0.639344262,0.246296296,0.540273556,0.475409836,0.653870674,0.318852459,0.510300113,0.426229508,0.704918033,0.426229508,0.704918033,0.597701149,0.826923077,0.426229508,0.704918033
35,0.524590164,0.836065574,0.524590164,0.836065574,0.688172043,0.910714286,0.524590164,0.836065574,0.459016393,0.704918033,0.30627451,0.50170068,0.492473342,0.694456036,0.333808654,0.577882745,0.344262295,0.819672131,0.565318302,0.416666667,0.297408778,0.886132034,0.186247723,0.806234883,0.409836066,0.590163934,0.280244253,0.530555556,0.416911655,0.537672616,0.270517057,0.395003903,0.459016393,0.639344262,0.241898148,0.397959184,0.491869964,0.626557377,0.330356964,0.513571621,0.426229508,0.721311475,0.235079576,0.590240642,0.44692287,0.695452657,0.297101449,0.565680221,0.442622951,0.786885246,0.393292683,0.413793103,0.491401421,0.837419161,0.339616025,0.748185972,0.524590164,0.836065574,0.524590164,0.836065574,0.688172043,0.910714286,0.524590164,0.836065574,0.442622951,0.721311475,0.325859788,0.510909091,0.440905543,0.716055681,0.290835059,0.602477296,0.508196721,0.803278689,0.262711864,0.415254237,0.658980364,0.861698957,0.499726776,0.776941682,0.442622951,0.639344262,0.297738228,0.473611111,0.476566955,0.609000631,0.316300977,0.484486431,0.524590164,0.770491803,0.386642157,0.605442177,0.549854517,0.762354694,0.385225209,0.649698016,0.573770492,0.836065574,0.572751323,0.836065574,0.674921845,0.910714286,0.520814704,0.836065574,0.295081967,0.163934426,0.295081967,0.163934426,0.455696203,0.281690141,0.295081967,0.163934426,0.147540984,0.278688525,0.236842105,0.425,0.109932498,0.157007619,0.066744731,0.103217972,0.524590164,0.836065574,0.524590164,0.836065574,0.688172043,0.910714286,0.524590164,0.836065574,0.442622951,0.721311475,0.291291291,0.510909091,0.475208802,0.716055681,0.322881817,0.602477296,0.540983607,0.836065574,0.766666667,0.836065574,0.685973665,0.910714286,0.525500911,0.836065574
36,0.508196721,0.737704918,0.508196721,0.737704918,0.673913043,0.849056604,0.508196721,0.737704918,0.344262295,0.639344262,0.273448043,0.534027778,0.366276347,0.639344262,0.235413567,0.496465435,0.245901639,0.62295082,0.303571429,0.502898551,0.215805812,0.626960559,0.1240837,0.48624293,0.37704918,0.524590164,0.2546875,0.46395881,0.383474449,0.501972581,0.242282308,0.355799697,0.459016393,0.639344262,0.464978448,0.420990566,0.495692703,0.68473291,0.332215021,0.555975291,0.442622951,0.721311475,0.455986006,0.617272727,0.463433995,0.73978206,0.302754838,0.611826698,0.459016393,0.754098361,0.284124947,0.875,0.509107468,0.845019975,0.354139344,0.738729508,0.508196721,0.737704918,0.508196721,0.737704918,0.673913043,0.849056604,0.508196721,0.737704918,0.393442623,0.606557377,0.291612903,0.491666667,0.413887588,0.606557377,0.267241464,0.464563047,0.491803279,0.737704918,0.438405797,0.737704918,0.561998272,0.849056604,0.404944123,0.737704918,0.327868852,0.655737705,0.148448043,0.432539683,0.35971897,0.707445085,0.23177058,0.580625931,0.344262295,0.606557377,0.224242424,0.491666667,0.354848445,0.606557377,0.220132709,0.464563047,0.573770492,0.737704918,0.566239316,0.737704918,0.668928642,0.849056604,0.514598098,0.737704918,0.31147541,0.262295082,0.31147541,0.262295082,0.475,0.415584416,0.31147541,0.262295082,0.360655738,0.278688525,0.261904762,0.404761905,0.415001123,0.177347243,0.297010608,0.119437939,0.508196721,0.737704918,0.508196721,0.737704918,0.673913043,0.849056604,0.508196721,0.737704918,0.360655738,0.62295082,0.183229814,0.479967949,0.386487829,0.636371925,0.244165863,0.499434709,0.557377049,0.737704918,0.767241379,0.737704918,0.675781577,0.849056604,0.515962036,0.737704918
37,0.459016393,0.655737705,0.459016393,0.655737705,0.629213483,0.792079208,0.459016393,0.655737705,0.426229508,0.62295082,0.362068966,0.554711246,0.431418124,0.645487093,0.284458452,0.495770595,0.295081967,0.557377049,0.189429012,0.492248062,0.344529356,0.566401799,0.239344262,0.412518629,0.459016393,0.62295082,0.305465368,0.571059432,0.441935595,0.630638569,0.297492768,0.475160392,0.491803279,0.573770492,0.375,0.456363636,0.50436087,0.616689435,0.340673778,0.470887507,0.393442623,0.639344262,0.25524948,0.567272727,0.414289692,0.675660291,0.275923757,0.531052129,0.459016393,0.639344262,0.308333333,0.325,0.4975892,0.767213115,0.336232854,0.628863209,0.459016393,0.655737705,0.459016393,0.655737705,0.629213483,0.792079208,0.459016393,0.655737705,0.016393443,0.655737705,0.016393443,0.610465116,0.032258065,0.662756955,0.016393443,0.508764187,0.37704918,0.655737705,0.378246753,0.655737705,0.404183154,0.792079208,0.253330166,0.655737705,0.508196721,0.672131148,0.278645833,0.623931624,0.524767151,0.716322167,0.367903365,0.577517564,0.459016393,0.606557377,0.254960317,0.536956522,0.466608554,0.62561952,0.315163934,0.474217586,0.459016393,0.655737705,0.478070175,0.655737705,0.580693645,0.792079208,0.416638367,0.655737705,0.409836066,0.655737705,0.409836066,0.655737705,0.581395349,0.792079208,0.409836066,0.655737705,0.180327869,0.393442623,0.196428571,0.324324324,0.180327869,0.37811369,0.112204007,0.274667491,0.459016393,0.655737705,0.459016393,0.655737705,0.629213483,0.792079208,0.459016393,0.655737705,0.459016393,0.573770492,0.305403226,0.476762821,0.466215363,0.604541071,0.308659479,0.456370434,0.459016393,0.655737705,0.478813559,0.655737705,0.602767833,0.792079208,0.436506936,0.655737705
38,0.524590164,0.754098361,0.524590164,0.754098361,0.688172043,0.859813084,0.524590164,0.754098361,0.557377049,0.639344262,0.427083333,0.490384615,0.564977244,0.648388061,0.403814912,0.513985302,0.278688525,0.721311475,0.299206349,0.574292453,0.345273579,0.753867974,0.221962009,0.633860938,0.442622951,0.672131148,0.255247376,0.557971014,0.436368523,0.672131148,0.294577891,0.533957845,0.491803279,0.639344262,0.333333333,0.490384615,0.520421812,0.648388061,0.35404084,0.513985302,0.475409836,0.655737705,0.260714286,0.525835866,0.485358096,0.659822389,0.332881632,0.523347714,0.573770492,0.770491803,0.567682927,0.883333333,0.617878876,0.855745438,0.449425672,0.755191257,0.524590164,0.754098361,0.524590164,0.754098361,0.688172043,0.859813084,0.524590164,0.754098361,0.491803279,0.655737705,0.283950617,0.50255102,0.612206703,0.669427668,0.449218014,0.537026569,0.459016393,0.737704918,0.454004329,0.375,0.489065033,0.835137643,0.324471527,0.725611395,0.639344262,0.62295082,0.628787879,0.358490566,0.686323047,0.666997847,0.52568306,0.541252352,0.606557377,0.606557377,0.49178744,0.492647059,0.622538118,0.59863388,0.461846063,0.457414027,0.540983607,0.754098361,0.547008547,0.754098361,0.617486339,0.859813084,0.455737705,0.754098361,0.393442623,0.37704918,0.681034483,0.549319728,0.51392998,0.394166902,0.348872951,0.245740919,0.426229508,0.245901639,0.265306122,0.357142857,0.515685084,0.154147296,0.379731744,0.099306431,0.524590164,0.754098361,0.524590164,0.754098361,0.688172043,0.859813084,0.524590164,0.754098361,0.639344262,0.590163934,0.543434343,0.433130699,0.66242941,0.595026654,0.501586462,0.461012833,0.508196721,0.754098361,0.258333333,0.754098361,0.662865289,0.859813084,0.499865628,0.754098361
